1,4,21,10,6,76
1,4,21,18,8,70
1,4,5,12,2,44
1,4,23,20,3,57
2,6,5,23,2,6
2,6,2,23,2,51
2,6,12,20,7,145
2,6,7,10,4,523
2,6,12,22,1,26
2,6,20,5,2,22
3,8,10,0,8,31
3,8,8,7,8,50
3,8,14,18,6,114
3,8,12,11,1,81
3,8,23,19,4,88
3,8,22,13,2,61
3,8,19,10,7,2
3,8,7,5,2,26
4,4,23,2,3,6
4,4,16,4,5,7
4,4,19,15,6,135
4,4,9,23,3,10
5,6,18,8,5,4
5,6,5,12,8,30
5,6,19,16,3,26
5,6,0,13,4,15
5,6,6,8,2,100
5,6,16,12,7,23
6,4,3,19,3,14
6,4,15,23,2,101
6,4,16,10,4,8
6,4,10,9,8,10
7,8,6,14,7,58
7,8,10,23,5,188
7,8,18,0,2,52
7,8,3,14,4,42
7,8,20,7,5,55
7,8,2,22,1,99
7,8,7,1,2,6
7,8,20,22,2,104
8,10,19,4,8,4
8,10,5,1,2,15
8,10,15,8,2,18
8,10,4,22,6,3
8,10,10,19,3,55
8,10,17,10,1,108
8,10,10,18,5,11
8,10,5,2,7,89
8,10,19,10,3,70
8,10,0,16,6,382
9,8,8,3,1,221
9,8,23,15,1,59
9,8,7,21,8,53
9,8,9,8,8,44
9,8,7,3,3,30
9,8,2,22,7,212
9,8,6,13,5,64
9,8,8,11,2,43
10,3,4,12,5,37
10,3,6,18,1,32
10,3,0,18,7,24
11,6,22,2,5,82
11,6,23,3,7,8
11,6,23,22,1,10
11,6,4,7,1,1
11,6,7,11,1,31
11,6,18,8,2,71
12,8,10,14,6,37
12,8,1,9,7,49
12,8,4,13,3,151
12,8,11,3,3,15
12,8,22,19,4,2
12,8,8,6,3,84
12,8,13,16,8,204
12,8,2,0,5,70
13,6,11,5,6,35
13,6,20,19,3,75
13,6,20,9,5,175
13,6,8,16,2,178
13,6,9,15,1,186
13,6,17,7,1,139
14,3,9,14,5,24
14,3,8,12,1,153
14,3,6,20,1,75
15,2,20,13,4,61
15,2,13,15,3,295
16,8,19,8,6,48
16,8,14,3,2,277
16,8,3,1,2,27
16,8,5,14,3,40
16,8,8,23,6,32
16,8,12,13,8,15
16,8,2,17,5,142
16,8,3,1,8,74
17,6,13,0,8,62
17,6,11,5,1,162
17,6,14,6,4,92
17,6,2,6,2,48
17,6,20,19,8,99
17,6,10,6,3,284
18,7,4,2,2,49
18,7,9,14,2,49
18,7,2,4,3,17
18,7,15,12,1,99
18,7,4,3,5,122
18,7,18,3,7,44
18,7,13,7,8,1
19,2,22,18,6,11
19,2,12,15,1,78
20,7,3,11,3,7
20,7,23,0,2,46
20,7,1,7,5,76
20,7,10,3,8,2
20,7,5,8,3,42
20,7,10,7,6,466
20,7,8,20,2,12
21,5,16,3,6,157
21,5,6,18,8,81
21,5,9,21,7,14
21,5,23,15,1,119
21,5,21,2,8,105
22,9,13,15,8,63
22,9,15,7,3,51
22,9,16,11,3,86
22,9,21,23,4,411
22,9,8,21,8,430
22,9,2,18,4,4
22,9,22,1,6,79
22,9,4,8,3,31
22,9,16,23,1,57
23,13,9,18,4,23
23,13,22,17,1,193
23,13,20,18,7,29
23,13,7,18,5,26
23,13,5,21,4,67
23,13,23,13,1,27
23,13,2,9,6,9
23,13,2,16,6,88
23,13,11,7,4,61
23,13,6,22,1,50
23,13,23,18,5,4
23,13,14,11,6,305
23,13,10,18,2,199
24,7,21,15,2,11
24,7,22,16,3,78
24,7,13,18,3,173
