1,2,5,12,5,3
1,2,13,2,4,176
2,2,1,12,5,146
2,2,0,4,5,12
3,1,5,7,8,19
4,6,9,11,8,35
4,6,10,9,7,48
4,6,0,10,2,111
4,6,11,6,5,252
4,6,7,2,4,53
4,6,0,7,2,22
5,5,2,13,4,243
5,5,12,9,4,23
5,5,6,10,8,75
5,5,1,8,6,46
5,5,11,12,6,134
6,5,5,13,7,572
6,5,3,5,5,4
6,5,13,11,6,43
6,5,9,2,7,75
6,5,5,8,3,56
7,6,6,9,1,76
7,6,10,1,7,17
7,6,0,1,1,30
7,6,2,8,7,254
7,6,6,10,4,41
7,6,5,3,6,58
8,4,4,7,2,15
8,4,4,1,1,8
8,4,7,3,7,182
8,4,10,3,5,137
9,4,10,7,5,2
9,4,12,4,2,38
9,4,4,0,8,265
9,4,3,5,3,197
10,4,2,10,4,278
10,4,1,13,3,15
10,4,0,7,4,416
10,4,8,6,1,32
11,7,5,11,2,20
11,7,12,8,6,4
11,7,11,6,7,25
11,7,1,0,6,22
11,7,8,4,8,63
11,7,11,1,5,59
11,7,0,2,4,19
12,3,12,10,3,202
12,3,7,11,8,34
12,3,13,2,4,23
13,3,5,6,7,15
13,3,8,2,4,20
13,3,7,8,2,116
14,5,1,12,8,126
14,5,3,2,1,30
14,5,7,8,1,187
14,5,8,0,4,12
14,5,4,12,2,73
15,4,12,2,5,26
15,4,5,8,7,131
15,4,2,8,2,10
15,4,0,2,3,82
16,3,4,1,2,209
16,3,3,11,5,41
16,3,5,7,1,195
17,1,0,7,5,127
18,3,10,11,5,1
18,3,8,7,1,56
18,3,2,8,3,20
19,5,7,13,6,137
19,5,3,0,1,122
19,5,8,1,8,11
19,5,2,6,8,127
19,5,4,10,8,16
20,5,3,6,1,6
20,5,1,8,5,203
20,5,13,1,8,101
20,5,2,11,6,258
20,5,9,0,3,96
21,7,0,7,5,131
21,7,5,6,3,81
21,7,7,0,2,27
21,7,5,0,8,272
21,7,4,3,5,112
21,7,4,5,8,35
21,7,0,7,1,14
22,7,1,3,7,92
22,7,10,9,6,133
22,7,10,7,6,22
22,7,9,0,1,66
22,7,4,1,3,33
22,7,11,12,1,57
22,7,10,5,4,95
23,2,3,9,2,169
23,2,6,3,2,50
24,9,6,11,6,264
24,9,8,1,3,390
24,9,13,7,5,91
24,9,6,7,7,193
24,9,8,4,2,6
24,9,11,8,7,48
24,9,2,7,5,158
24,9,11,4,2,9
24,9,7,1,4,124
25,8,1,7,8,141
25,8,11,13,4,47
25,8,9,2,5,89
25,8,13,8,3,94
25,8,3,7,5,9
25,8,1,7,4,410
25,8,9,4,3,84
25,8,5,6,7,2
26,4,6,1,1,143
26,4,0,2,6,21
26,4,2,8,1,94
26,4,6,10,7,86
27,1,9,0,4,64
28,5,7,5,2,49
28,5,12,6,4,222
28,5,6,3,2,27
28,5,11,1,4,36
28,5,5,2,1,177
29,5,5,1,8,4
29,5,2,10,4,99
29,5,5,10,2,83
29,5,9,11,8,60
29,5,1,9,6,199
30,8,12,5,7,90
30,8,13,9,8,10
30,8,7,13,1,324
30,8,0,13,6,19
30,8,4,6,3,16
30,8,7,8,7,31
30,8,12,1,2,1
30,8,9,7,8,59
31,5,1,10,4,178
31,5,6,1,4,36
31,5,12,3,3,54
31,5,13,0,7,105
31,5,12,10,3,3
32,5,12,8,3,66
32,5,4,2,1,30
32,5,7,6,3,26
32,5,6,9,3,77
32,5,12,6,7,16
33,4,4,7,6,100
33,4,10,13,2,69
33,4,3,9,5,96
33,4,0,11,3,31
34,3,5,9,5,2
34,3,4,10,7,136
34,3,4,11,2,17
35,4,7,10,5,107
35,4,1,3,4,23
35,4,1,4,4,16
35,4,13,2,7,48
36,5,9,3,1,158
36,5,4,6,1,97
36,5,6,1,5,226
36,5,4,7,7,57
36,5,8,11,4,18
37,6,4,5,2,55
37,6,13,9,5,16
37,6,1,6,5,29
37,6,13,3,2,98
37,6,3,5,1,96
37,6,13,7,7,113
38,11,6,5,3,141
38,11,6,8,5,12
38,11,11,3,1,45
38,11,2,1,7,119
38,11,1,2,1,64
38,11,10,5,3,22
38,11,3,0,6,31
38,11,6,5,7,19
38,11,12,3,1,60
38,11,1,13,5,111
38,11,1,11,6,52
39,4,7,1,2,89
39,4,0,10,6,13
39,4,10,0,5,37
39,4,0,6,4,60
40,9,5,12,2,38
40,9,13,2,1,89
40,9,11,7,8,259
40,9,9,4,1,31
40,9,7,11,6,102
40,9,5,13,3,40
40,9,7,11,8,457
40,9,0,5,1,22
40,9,4,10,1,106
41,6,3,0,4,6
41,6,7,3,6,57
41,6,5,2,2,5
41,6,11,3,4,197
41,6,5,8,2,40
41,6,6,2,7,293
42,6,12,3,5,74
42,6,13,9,5,16
42,6,0,3,6,18
42,6,6,9,4,50
42,6,7,12,1,14
42,6,13,10,8,144
43,6,8,1,2,63
43,6,3,13,6,33
43,6,1,6,5,24
43,6,9,13,6,60
43,6,7,0,5,98
43,6,5,6,5,51
44,2,12,8,8,28
44,2,5,1,6,140
45,6,9,4,1,76
45,6,9,8,7,388
45,6,4,3,7,24
45,6,6,2,8,40
45,6,4,6,1,308
45,6,2,0,4,26
46,4,7,10,7,13
46,4,8,9,7,35
46,4,7,6,4,74
46,4,1,12,3,40
47,7,8,6,8,20
47,7,2,9,3,12
47,7,7,5,8,3
47,7,7,9,8,20
47,7,5,2,7,73
47,7,7,12,2,169
47,7,8,11,2,65
48,2,1,12,6,3
48,2,4,6,4,57
49,7,9,8,7,65
49,7,1,13,6,39
49,7,5,11,8,62
49,7,0,2,7,197
49,7,8,7,5,76
49,7,4,2,1,100
49,7,11,0,4,5
50,6,6,3,2,139
50,6,11,0,6,80
50,6,8,11,6,203
50,6,6,1,8,20
50,6,2,13,1,141
50,6,11,5,5,28
51,5,1,13,2,239
