1,8,20,9,8,69
1,8,10,18,3,156
1,8,5,2,7,38
1,8,22,4,1,18
1,8,16,19,1,100
1,8,2,0,4,144
1,8,1,5,5,34
1,8,19,12,8,1
2,12,13,5,7,35
2,12,9,6,6,177
2,12,20,13,2,187
2,12,19,11,2,3
2,12,7,11,5,272
2,12,14,23,3,138
2,12,1,23,2,7
2,12,14,15,1,24
2,12,18,9,4,10
2,12,16,18,2,18
2,12,1,4,3,1
2,12,4,15,3,24
3,7,3,5,5,34
3,7,23,13,5,47
3,7,22,2,1,91
3,7,11,16,4,11
3,7,5,1,6,381
3,7,17,5,8,7
3,7,12,1,5,66
4,13,11,16,4,262
4,13,19,16,8,142
4,13,9,1,6,43
4,13,8,16,7,21
4,13,5,8,2,79
4,13,14,5,3,159
4,13,14,23,2,261
4,13,22,6,6,14
4,13,16,11,5,27
4,13,7,3,8,32
4,13,8,6,5,71
4,13,11,1,6,23
4,13,16,4,4,345
5,6,16,11,6,21
5,6,15,22,7,4
5,6,20,15,7,41
5,6,15,4,1,38
5,6,1,6,1,144
5,6,18,2,8,69
6,7,13,16,1,288
6,7,20,4,4,75
6,7,3,12,2,19
6,7,10,19,1,95
6,7,7,0,1,72
6,7,19,7,2,18
6,7,8,17,6,13
7,5,13,6,3,86
7,5,14,1,2,130
7,5,23,12,4,59
7,5,12,17,1,89
7,5,23,12,4,76
8,5,10,9,5,62
8,5,8,5,5,24
8,5,9,17,1,45
8,5,4,9,1,68
8,5,11,0,6,56
9,3,15,22,1,59
9,3,15,4,5,5
9,3,21,5,5,99
10,5,2,0,7,8
10,5,17,11,4,233
10,5,1,4,3,209
10,5,18,11,5,11
10,5,2,7,3,183
11,11,3,7,4,5
11,11,12,19,5,90
11,11,14,21,4,53
11,11,17,14,4,50
11,11,19,7,1,51
11,11,20,19,3,60
11,11,11,0,7,13
11,11,3,17,4,20
11,11,4,21,7,49
11,11,2,5,6,127
11,11,23,15,1,79
12,8,1,12,6,113
12,8,10,1,5,33
12,8,7,19,4,21
12,8,15,9,8,66
12,8,15,22,7,15
12,8,8,23,6,84
12,8,14,3,5,109
12,8,2,4,7,89
13,11,17,13,7,43
13,11,8,20,8,55
13,11,14,13,3,34
13,11,7,10,3,253
13,11,12,2,4,56
13,11,9,21,3,70
13,11,3,20,2,55
13,11,2,15,2,26
13,11,15,6,2,12
13,11,10,13,7,24
13,11,8,7,2,66
14,13,6,4,1,111
14,13,5,3,6,104
14,13,10,17,1,93
14,13,14,3,3,90
14,13,11,19,8,379
14,13,13,0,6,83
14,13,11,23,4,71
14,13,19,15,7,7
14,13,12,14,6,71
14,13,12,3,8,159
14,13,7,12,8,108
14,13,18,23,5,221
14,13,7,13,7,55
15,8,10,15,8,15
15,8,21,18,1,80
15,8,9,21,7,113
15,8,23,20,3,12
15,8,10,20,6,1
15,8,18,13,6,48
15,8,12,4,1,165
15,8,0,20,5,77
16,8,13,0,3,66
16,8,11,6,8,88
16,8,0,6,1,81
16,8,4,5,1,141
16,8,13,11,3,239
16,8,20,1,2,215
16,8,11,17,2,149
16,8,3,1,7,100
17,9,3,22,1,71
17,9,14,10,7,77
17,9,14,12,4,115
17,9,10,12,1,29
17,9,3,9,3,151
17,9,5,6,8,42
17,9,1,11,7,204
17,9,7,13,4,67
17,9,8,21,6,134
18,11,7,2,6,129
18,11,0,3,4,12
18,11,8,19,5,76
18,11,9,11,2,9
18,11,13,18,5,21
18,11,6,3,1,69
18,11,11,1,5,11
18,11,9,18,1,31
18,11,11,10,3,39
18,11,11,3,1,46
18,11,19,21,7,4
19,8,16,20,2,74
19,8,2,5,3,59
19,8,1,2,7,179
19,8,23,8,3,37
19,8,19,3,4,394
19,8,3,16,8,15
19,8,16,12,8,331
19,8,17,3,8,7
20,8,0,11,3,58
20,8,8,1,3,50
20,8,13,20,6,41
20,8,4,19,4,84
20,8,5,16,7,80
20,8,1,23,7,33
20,8,20,3,5,37
20,8,8,15,8,25
21,6,13,1,1,165
21,6,20,14,2,224
21,6,21,7,3,168
21,6,3,23,7,42
21,6,11,19,5,36
21,6,21,2,4,72
22,4,19,13,4,66
22,4,11,3,7,5
22,4,4,18,5,79
22,4,6,17,3,71
23,6,12,23,4,77
23,6,22,17,1,39
23,6,3,20,4,268
23,6,10,17,8,85
23,6,16,10,6,24
23,6,16,6,7,7
24,7,7,2,4,107
24,7,8,9,3,74
24,7,7,9,3,52
24,7,17,15,8,17
24,7,8,12,7,29
24,7,8,5,3,21
24,7,13,4,4,136
25,7,2,6,5,187
25,7,18,4,2,104
25,7,8,16,8,17
25,7,3,18,3,106
25,7,10,11,6,310
25,7,20,19,6,239
25,7,2,8,8,9
26,11,20,0,8,101
26,11,9,1,6,202
26,11,23,16,3,86
26,11,23,5,7,63
26,11,0,23,5,10
26,11,3,6,5,260
26,11,21,18,3,36
26,11,16,14,7,19
26,11,1,18,3,46
26,11,11,21,6,269
26,11,18,3,6,148
27,10,8,20,7,57
27,10,18,12,6,96
27,10,11,6,2,62
27,10,5,22,4,4
27,10,14,2,2,47
27,10,16,22,4,228
27,10,16,0,2,338
27,10,6,4,3,70
27,10,22,19,1,81
27,10,9,21,6,45
28,7,18,13,7,76
28,7,3,16,5,116
28,7,17,0,5,12
28,7,16,18,7,213
28,7,19,7,1,57
28,7,5,9,8,249
28,7,19,5,3,175
29,8,17,9,1,214
29,8,15,11,4,41
29,8,5,21,2,17
29,8,22,5,6,47
29,8,16,19,3,73
29,8,8,6,4,26
29,8,7,2,6,1
29,8,5,23,5,29
30,6,1,14,4,54
30,6,16,2,8,75
30,6,21,15,5,53
30,6,5,15,6,13
30,6,14,9,7,4
30,6,1,14,7,80
31,7,11,13,2,29
31,7,6,1,2,329
31,7,0,4,5,67
31,7,16,22,6,81
31,7,5,6,2,49
31,7,5,0,5,105
31,7,9,22,1,71
32,7,22,17,7,88
32,7,8,16,7,91
32,7,11,20,6,39
32,7,11,2,1,44
32,7,2,9,3,141
32,7,3,17,6,21
32,7,17,4,4,302
33,11,9,16,7,50
33,11,0,9,3,1
33,11,18,19,5,28
33,11,2,1,7,29
33,11,1,7,7,232
33,11,13,1,1,86
33,11,1,16,3,40
33,11,2,6,4,19
33,11,19,5,8,10
33,11,4,22,7,136
33,11,2,12,5,156
34,11,1,16,2,75
34,11,10,15,1,57
34,11,19,2,4,126
34,11,2,12,5,26
34,11,23,17,8,65
34,11,1,13,5,190
34,11,19,14,3,90
34,11,3,1,7,3
34,11,0,18,1,332
34,11,11,2,5,89
34,11,21,11,6,1
35,12,0,17,5,180
35,12,22,15,3,21
35,12,11,21,3,44
35,12,5,7,8,119
35,12,5,13,3,31
35,12,9,10,5,76
35,12,14,12,2,116
35,12,9,19,3,168
35,12,8,21,7,51
35,12,16,14,3,140
35,12,12,11,3,16
35,12,13,22,2,31
36,8,1,7,8,16
36,8,16,15,1,85
36,8,3,14,1,44
36,8,19,7,4,84
36,8,3,8,2,127
36,8,11,23,2,103
36,8,8,12,1,3
36,8,6,0,1,77
37,11,15,8,5,30
37,11,20,3,6,4
37,11,9,18,1,119
37,11,21,15,1,86
37,11,0,7,4,91
37,11,12,18,6,19
37,11,17,3,8,193
37,11,4,9,1,32
37,11,17,0,8,27
37,11,12,9,4,47
37,11,14,2,4,15
38,7,13,17,2,102
38,7,22,2,6,14
38,7,22,21,2,100
38,7,21,10,3,36
38,7,10,21,7,62
38,7,16,15,7,163
38,7,12,4,4,86
39,7,3,5,1,82
39,7,9,2,4,179
39,7,19,14,3,18
39,7,10,19,6,16
39,7,11,1,2,6
39,7,5,18,3,54
39,7,2,20,5,44
40,5,5,8,4,49
40,5,3,5,3,4
40,5,15,6,5,114
40,5,0,15,4,348
40,5,7,8,8,7
41,8,12,22,7,198
41,8,17,13,7,39
41,8,14,12,3,343
41,8,1,22,8,51
41,8,4,3,5,88
41,8,6,19,8,16
41,8,16,14,8,89
41,8,12,23,3,33
42,7,15,2,1,6
42,7,23,7,7,134
42,7,17,22,7,104
42,7,8,18,6,233
42,7,7,0,6,10
42,7,4,3,8,164
42,7,12,5,7,177
43,4,3,4,4,10
43,4,12,0,5,4
43,4,20,14,8,8
43,4,2,23,3,66
44,8,23,1,7,168
44,8,21,13,1,10
44,8,13,16,7,116
44,8,3,21,8,51
44,8,9,6,4,113
44,8,18,10,1,21
44,8,23,2,1,47
44,8,3,15,1,51
45,9,15,7,4,80
45,9,0,8,3,100
45,9,2,5,2,98
45,9,21,6,7,50
45,9,14,4,4,160
45,9,12,3,7,277
45,9,19,9,8,27
45,9,14,11,3,86
45,9,7,6,6,19
46,10,9,5,4,97
46,10,2,10,3,102
46,10,14,6,2,20
46,10,23,10,6,98
46,10,3,0,2,47
46,10,20,4,5,108
46,10,8,18,1,85
46,10,1,8,1,22
46,10,9,13,1,131
46,10,19,10,4,35
47,9,1,23,4,4
47,9,12,22,2,76
47,9,20,19,4,206
47,9,13,15,4,45
47,9,18,3,7,168
47,9,0,13,5,153
47,9,7,1,8,2
47,9,21,19,7,49
47,9,16,22,2,39
48,9,20,8,6,89
48,9,13,7,1,27
48,9,7,10,4,69
48,9,20,21,6,65
48,9,12,20,4,33
48,9,10,1,3,9
48,9,4,0,2,10
48,9,15,10,7,7
48,9,12,20,1,52
49,10,18,3,6,123
49,10,8,3,7,10
49,10,0,12,5,5
49,10,21,9,8,173
49,10,10,5,5,22
49,10,19,12,6,56
49,10,13,17,2,16
49,10,15,2,8,33
49,10,3,15,5,5
49,10,5,12,8,58
50,10,19,10,6,91
50,10,7,6,6,65
50,10,16,9,2,12
50,10,14,13,4,25
50,10,8,5,4,5
50,10,2,22,4,34
50,10,1,3,7,74
50,10,4,19,5,122
50,10,5,13,4,5
50,10,22,19,6,144
51,8,8,23,3,29
51,8,10,7,8,34
51,8,11,0,7,269
51,8,10,22,1,135
51,8,1,0,8,12
51,8,21,8,8,85
51,8,2,21,7,11
51,8,10,4,8,37
52,5,5,4,7,5
52,5,11,13,4,102
52,5,3,15,5,33
52,5,8,2,1,87
52,5,17,13,1,48
53,4,13,21,6,51
53,4,9,3,1,44
53,4,9,8,4,143
53,4,1,14,3,67
54,6,20,7,2,125
54,6,18,21,7,247
54,6,11,19,4,25
54,6,12,5,6,220
54,6,14,5,1,42
54,6,21,23,2,120
55,6,14,21,4,106
55,6,12,2,3,259
55,6,7,3,6,191
55,6,12,9,3,217
55,6,0,7,6,35
55,6,23,4,3,17
56,8,1,12,8,126
56,8,12,18,3,23
56,8,18,17,6,48
56,8,2,11,7,18
56,8,6,12,2,16
56,8,16,12,2,104
56,8,16,7,4,121
56,8,19,10,6,222
57,7,17,11,4,28
57,7,15,16,3,67
57,7,17,1,4,16
57,7,18,8,6,97
57,7,14,3,3,317
57,7,8,19,1,47
57,7,1,5,3,99
58,8,18,16,1,49
58,8,1,14,5,5
58,8,3,0,4,28
58,8,8,20,4,68
58,8,21,20,6,182
58,8,9,23,7,11
58,8,22,18,7,4
58,8,11,23,4,218
59,10,8,7,3,240
59,10,18,13,7,10
59,10,17,2,5,40
59,10,4,1,7,47
59,10,6,23,7,30
59,10,10,11,3,77
59,10,16,15,1,9
59,10,11,18,5,134
59,10,14,0,7,52
59,10,17,11,3,15
60,12,20,19,3,99
60,12,16,3,6,13
60,12,11,5,5,41
60,12,3,21,2,55
60,12,3,7,4,108
60,12,2,9,6,379
60,12,3,7,4,183
60,12,4,8,6,175
60,12,8,20,7,13
60,12,11,13,1,130
60,12,0,21,8,120
60,12,13,12,3,68
61,11,23,7,5,12
61,11,17,12,7,14
61,11,3,17,4,95
61,11,3,18,1,22
61,11,7,11,2,16
