1,6,6,8,1,18
1,6,10,8,5,59
1,6,12,2,1,22
1,6,9,12,7,85
1,6,4,2,2,54
1,6,4,2,3,2
2,6,6,7,1,139
2,6,2,5,6,8
2,6,5,13,8,11
2,6,10,13,1,58
2,6,7,4,3,74
2,6,4,7,7,6
3,6,1,9,1,105
3,6,12,4,3,64
3,6,4,9,1,122
3,6,12,3,5,11
3,6,4,0,3,42
3,6,13,1,6,66
4,5,4,8,4,25
4,5,2,3,7,7
4,5,7,1,3,16
4,5,8,9,2,96
4,5,10,1,6,2
5,4,10,9,4,68
5,4,6,11,3,124
5,4,6,3,1,53
5,4,11,9,1,53
6,4,0,1,3,83
6,4,7,10,3,30
6,4,6,11,1,290
6,4,8,9,1,141
7,4,9,6,3,81
7,4,9,5,7,2
7,4,3,8,3,53
7,4,12,2,7,256
8,3,12,10,6,49
8,3,6,8,5,6
8,3,2,13,2,5
9,1,3,5,5,49
10,5,13,6,5,34
10,5,7,3,2,74
10,5,0,3,8,81
10,5,0,3,5,42
10,5,7,3,8,8
11,8,13,7,6,230
11,8,9,13,7,16
11,8,5,4,2,5
11,8,2,9,8,95
11,8,2,4,5,259
11,8,2,6,7,176
11,8,0,13,7,73
11,8,9,2,6,3
12,7,10,3,6,137
12,7,11,13,8,157
12,7,9,8,1,20
12,7,6,4,1,1
12,7,10,7,5,82
12,7,12,8,3,110
12,7,11,13,2,221
13,2,7,1,7,195
13,2,1,2,2,49
14,3,5,13,8,31
14,3,10,9,5,34
14,3,1,5,6,120
15,4,5,13,2,73
15,4,8,4,1,263
15,4,7,3,3,206
15,4,1,7,3,161
16,6,13,7,7,104
16,6,11,4,4,109
16,6,6,13,3,94
16,6,3,10,2,41
16,6,2,5,8,41
16,6,3,0,7,61
17,6,5,1,2,83
17,6,9,1,3,5
17,6,8,0,7,23
17,6,0,12,2,17
17,6,0,3,2,237
17,6,0,12,3,79
18,2,10,12,1,6
18,2,2,5,7,28
19,8,12,2,4,18
19,8,10,1,1,16
19,8,10,6,2,10
19,8,3,12,3,57
19,8,8,12,8,4
19,8,10,6,4,214
19,8,5,10,7,98
19,8,7,1,3,51
20,4,10,1,6,7
20,4,8,5,5,120
20,4,3,0,1,11
20,4,4,10,1,19
21,11,10,0,5,174
21,11,0,1,6,381
21,11,7,12,3,159
21,11,3,5,1,41
21,11,2,9,3,166
21,11,8,12,1,323
21,11,7,2,4,48
21,11,2,8,7,54
21,11,5,7,2,44
21,11,13,5,3,11
21,11,12,2,6,6
22,4,3,5,7,25
22,4,4,12,2,76
22,4,7,13,4,49
22,4,9,7,8,51
23,8,1,2,5,70
23,8,1,6,5,79
23,8,2,1,3,15
23,8,0,2,5,27
23,8,7,11,5,22
23,8,7,2,2,61
23,8,13,12,3,71
23,8,5,11,1,221
25,6,1,7,4,28
25,6,10,5,1,7
25,6,0,3,8,159
25,6,8,9,6,36
25,6,4,2,1,65
25,6,4,5,6,35
26,6,13,10,3,52
26,6,4,13,8,58
26,6,10,1,1,31
26,6,0,2,7,45
26,6,7,1,5,37
26,6,11,9,8,34
27,1,4,1,1,294
28,7,0,4,7,4
28,7,13,2,8,89
28,7,11,1,7,56
28,7,5,0,1,10
28,7,1,9,4,48
28,7,3,11,6,176
28,7,3,12,6,8
29,8,12,10,3,119
29,8,12,1,7,16
29,8,4,5,6,240
29,8,9,2,8,5
29,8,12,4,3,7
29,8,2,11,8,135
29,8,10,13,8,57
29,8,2,5,4,110
30,3,0,11,4,39
30,3,13,0,4,29
30,3,0,8,7,11
31,1,2,0,3,202
32,3,2,9,5,110
32,3,7,4,7,32
32,3,10,1,4,24
33,4,13,6,3,20
33,4,6,9,8,106
33,4,12,6,7,263
33,4,7,3,2,123
34,3,0,10,6,111
34,3,10,7,2,80
34,3,9,8,8,2
35,5,4,1,4,114
35,5,13,4,3,32
35,5,9,2,6,53
35,5,7,10,8,116
35,5,11,12,8,24
36,3,7,9,5,222
36,3,5,11,4,64
36,3,1,4,2,75
37,2,12,4,3,7
37,2,10,2,2,71
38,6,12,9,7,93
38,6,7,10,4,31
38,6,11,7,3,38
38,6,0,3,4,12
38,6,10,0,6,56
38,6,8,7,6,23
39,3,3,4,5,30
39,3,13,1,8,33
